,Unnamed: 0,Cidade,data,confirmados_por_100k,taxa_de_morte
1936,53566,Governador Celso Ramos,2020-11-04,6093.38628,0.009000000000000001
1937,53651,Palhoça,2020-11-04,5144.57529,0.0075
1938,53705,Santo Amaro da Imperatriz,2020-11-04,4410.70444,0.0173
1939,53721,São José,2020-11-04,5133.48336,0.0081
1940,53733,São Pedro de Alcântara,2020-11-04,6032.01348,0.0056
1941,53766,Águas Mornas,2020-11-04,4177.46608,0.0073
1942,53779,Antônio Carlos,2020-11-05,5456.86753,0.0234
1943,53802,Biguaçu,2020-11-05,4851.336960000001,0.011000000000000001
1944,53854,Florianópolis,2020-11-05,4348.04825,0.0078
1945,53863,Governador Celso Ramos,2020-11-05,6113.92578,0.009000000000000001
1946,53948,Palhoça,2020-11-05,5214.18139,0.0074
1947,54002,Santo Amaro da Imperatriz,2020-11-05,4487.04356,0.018000000000000002
1948,54018,São José,2020-11-05,5181.04892,0.0081
1949,54030,São Pedro de Alcântara,2020-11-05,6048.862679999998,0.0056
1950,54063,Águas Mornas,2020-11-05,4177.46608,0.0073
1951,54076,Antônio Carlos,2020-11-06,5526.52966,0.0231
1952,54099,Biguaçu,2020-11-06,4940.56357,0.0111
1953,54151,Florianópolis,2020-11-06,4388.73014,0.0078
1954,54160,Governador Celso Ramos,2020-11-06,6155.00479,0.0089
1955,54245,Palhoça,2020-11-06,5238.71468,0.0074
1956,54299,Santo Amaro da Imperatriz,2020-11-06,4512.48993,0.0179
1957,54315,São José,2020-11-06,5233.0113,0.0082
1958,54327,São Pedro de Alcântara,2020-11-06,6082.56108,0.0055
1959,54360,Águas Mornas,2020-11-06,4192.7123,0.0073
1960,54373,Antônio Carlos,2020-11-07,5607.80216,0.0228
1961,54396,Biguaçu,2020-11-07,5080.16003,0.0108
1962,54448,Florianópolis,2020-11-07,4477.75861,0.0077
1963,54457,Governador Celso Ramos,2020-11-07,6209.7768,0.0088
1964,54542,Palhoça,2020-11-07,5320.30216,0.0073
1965,54596,Santo Amaro da Imperatriz,2020-11-07,4576.1058600000015,0.0176
1966,54612,São José,2020-11-07,5315.7514,0.0082
1967,54624,São Pedro de Alcântara,2020-11-07,6116.25948,0.0055
1968,54657,Águas Mornas,2020-11-07,4436.65193,0.0069
1969,54670,Antônio Carlos,2020-11-08,5607.80216,0.0248
1970,54693,Biguaçu,2020-11-08,5088.7948700000015,0.0107
1971,54745,Florianópolis,2020-11-08,4536.71786,0.0077
1972,54754,Governador Celso Ramos,2020-11-08,6209.7768,0.0088
1973,54839,Palhoça,2020-11-08,5325.43704,0.0073
1974,54893,Santo Amaro da Imperatriz,2020-11-08,4580.34692,0.0176
1975,54909,São José,2020-11-08,5339.73403,0.0082
1976,54921,São Pedro de Alcântara,2020-11-08,6116.25948,0.0055
1977,54954,Águas Mornas,2020-11-08,4436.65193,0.0069
1978,54967,Antônio Carlos,2020-11-09,5665.85394,0.0246
1979,54990,Biguaçu,2020-11-09,5126.21247,0.0109
1980,55042,Florianópolis,2020-11-09,4553.02992,0.0077
1981,55051,Governador Celso Ramos,2020-11-09,6291.93482,0.0087
1982,55136,Palhoça,2020-11-09,5335.70679,0.0074
1983,55190,Santo Amaro da Imperatriz,2020-11-09,4673.65028,0.0172
1984,55206,São José,2020-11-09,5350.12651,0.0085
1985,55218,São Pedro de Alcântara,2020-11-09,6217.35468,0.0054
1986,55251,Águas Mornas,2020-11-09,4467.14438,0.0068
1987,55264,Antônio Carlos,2020-11-10,5793.56786,0.024
1988,55287,Biguaçu,2020-11-10,5225.51305,0.0107
1989,55339,Florianópolis,2020-11-10,4716.543570000002,0.0075
1990,55348,Governador Celso Ramos,2020-11-10,6346.70683,0.0086
1991,55433,Palhoça,2020-11-10,5555.36537,0.0072
1992,55487,Santo Amaro da Imperatriz,2020-11-10,4745.74834,0.017
1993,55503,São José,2020-11-10,5497.22001,0.0083
1994,55515,São Pedro de Alcântara,2020-11-10,6318.44987,0.0053
1995,55548,Águas Mornas,2020-11-10,4558.62174,0.0067
1996,55561,Antônio Carlos,2020-11-11,5851.61964,0.0238
1997,55584,Biguaçu,2020-11-11,5248.53927,0.0107
1998,55636,Florianópolis,2020-11-11,4770.19649,0.0076
1999,55645,Governador Celso Ramos,2020-11-11,6367.24634,0.0086
2000,55730,Palhoça,2020-11-11,5587.315720000001,0.0074
2001,55784,Santo Amaro da Imperatriz,2020-11-11,4762.7125799999985,0.0169
2002,55800,São José,2020-11-11,5587.954320000002,0.0085
2003,55812,São Pedro de Alcântara,2020-11-11,6352.1482700000015,0.0053
2004,55845,Águas Mornas,2020-11-11,4650.0991,0.0066
2005,55858,Antônio Carlos,2020-11-12,5886.45071,0.0237
2006,55881,Biguaçu,2020-11-12,5280.20033,0.0106
2007,55933,Florianópolis,2020-11-12,4833.4794200000015,0.0076
2008,55942,Governador Celso Ramos,2020-11-12,6401.47884,0.0086
2009,56027,Palhoça,2020-11-12,5620.97768,0.0074
2010,56081,Santo Amaro da Imperatriz,2020-11-12,4762.7125799999985,0.0169
2011,56097,São José,2020-11-12,5610.73783,0.0085
2012,56109,São Pedro de Alcântara,2020-11-12,6352.1482700000015,0.0053
2013,56142,Águas Mornas,2020-11-12,4695.83778,0.0065
2014,56155,Antônio Carlos,2020-11-13,6083.8267700000015,0.0229
2015,56178,Biguaçu,2020-11-13,5415.47938,0.0106
2016,56230,Florianópolis,2020-11-13,4906.78542,0.0076
2017,56239,Governador Celso Ramos,2020-11-13,6524.71587,0.0084
2018,56324,Palhoça,2020-11-13,5682.59619,0.0074
2019,56378,Santo Amaro da Imperatriz,2020-11-13,4771.19471,0.0169
2020,56394,São José,2020-11-13,5724.2556399999985,0.0084
2021,56406,São Pedro de Alcântara,2020-11-13,6335.29907,0.0053
2022,56439,Águas Mornas,2020-11-13,4741.57646,0.0064
2023,56452,Antônio Carlos,2020-11-14,6118.65784,0.0228
2024,56475,Biguaçu,2020-11-14,5526.2930700000015,0.0104
2025,56527,Florianópolis,2020-11-14,5028.43801,0.0075
2026,56536,Governador Celso Ramos,2020-11-14,6600.02739,0.0083
2027,56621,Palhoça,2020-11-14,5746.49687,0.0074
2028,56675,Santo Amaro da Imperatriz,2020-11-14,4783.91789,0.0168
2029,56691,São José,2020-11-14,5819.78647,0.0083
2030,56703,São Pedro de Alcântara,2020-11-14,6368.99747,0.0053
2031,56736,Águas Mornas,2020-11-14,4787.31514,0.0064
2032,56749,Antônio Carlos,2020-11-15,6199.93034,0.0225
2033,56772,Biguaçu,2020-11-15,5609.763120000001,0.0103
2034,56824,Florianópolis,2020-11-15,5064.79622,0.0075
2035,56833,Governador Celso Ramos,2020-11-15,6743.80392,0.0081
2036,56918,Palhoça,2020-11-15,5794.42238,0.0074
2037,56972,Santo Amaro da Imperatriz,2020-11-15,4902.66763,0.0164
2038,56988,São José,2020-11-15,5837.37374,0.0083
2039,57000,São Pedro de Alcântara,2020-11-15,6453.24347,0.0052
2040,57033,Águas Mornas,2020-11-15,4939.7774100000015,0.0062
2041,57046,Antônio Carlos,2020-11-16,6199.93034,0.0225
2042,57069,Biguaçu,2020-11-16,5632.78934,0.0102
2043,57121,Florianópolis,2020-11-16,5096.43768,0.0075
2044,57130,Governador Celso Ramos,2020-11-16,6771.189920000002,0.0081
2045,57215,Palhoça,2020-11-16,5808.11539,0.0075
2046,57269,Santo Amaro da Imperatriz,2020-11-16,4911.14975,0.0164
2047,57285,São José,2020-11-16,5883.74017,0.0082
2048,57297,São Pedro de Alcântara,2020-11-16,6486.9418700000015,0.0052
2049,57330,Águas Mornas,2020-11-16,4985.5160799999985,0.0061
2050,57343,Antônio Carlos,2020-11-17,6257.9821200000015,0.0223
2051,57366,Biguaçu,2020-11-17,5674.52436,0.0101
2052,57418,Florianópolis,2020-11-17,5194.7031,0.0075
2053,57427,Governador Celso Ramos,2020-11-17,6867.040940000001,0.009000000000000001
2054,57512,Palhoça,2020-11-17,5903.395860000001,0.0075
2055,57566,Santo Amaro da Imperatriz,2020-11-17,4970.52462,0.0171
2056,57582,São José,2020-11-17,5952.89011,0.0083
2057,57594,São Pedro de Alcântara,2020-11-17,6486.9418700000015,0.0052
2058,57627,Águas Mornas,2020-11-17,5000.76231,0.0061
2059,57640,Antônio Carlos,2020-11-18,6281.202829999998,0.0222
2060,57663,Biguaçu,2020-11-18,5750.798720000002,0.01
2061,57715,Florianópolis,2020-11-18,5270.17094,0.0075
2062,57724,Governador Celso Ramos,2020-11-18,6880.733940000001,0.009000000000000001
2063,57809,Palhoça,2020-11-18,5992.40038,0.0075
2064,57863,Santo Amaro da Imperatriz,2020-11-18,5182.57772,0.0164
2065,57879,São José,2020-11-18,5994.85972,0.0083
2066,57891,São Pedro de Alcântara,2020-11-18,6672.28307,0.0051
2067,57924,Águas Mornas,2020-11-18,5244.70194,0.0058
2068,57937,Antônio Carlos,2020-11-19,6455.358179999998,0.0216
2069,57960,Biguaçu,2020-11-19,5876.0038,0.0098
2070,58012,Florianópolis,2020-11-19,5319.30365,0.0075
2071,58021,Governador Celso Ramos,2020-11-19,6983.43147,0.0088
2072,58106,Palhoça,2020-11-19,6067.7119,0.0074
2073,58160,Santo Amaro da Imperatriz,2020-11-19,5216.506210000001,0.0163
2074,58176,São José,2020-11-19,6060.41226,0.0084
2075,58188,São Pedro de Alcântara,2020-11-19,6705.9814700000015,0.005
2076,58221,Águas Mornas,2020-11-19,5259.94816,0.0058
2077,58234,Antônio Carlos,2020-11-20,6641.12388,0.021
2078,58257,Biguaçu,2020-11-20,5956.59557,0.0097
2079,58309,Florianópolis,2020-11-20,5506.00795,0.0074
2080,58318,Governador Celso Ramos,2020-11-20,7140.901,0.0086
2081,58403,Palhoça,2020-11-20,6137.318,0.0073
2082,58457,Santo Amaro da Imperatriz,2020-11-20,5428.5593100000015,0.0164
2083,58473,São José,2020-11-20,6158.34136,0.0082
2084,58485,São Pedro de Alcântara,2020-11-20,6722.83067,0.005
2085,58518,Águas Mornas,2020-11-20,5351.425520000002,0.0057
2086,58531,Antônio Carlos,2020-11-21,6641.12388,0.021
2087,58554,Biguaçu,2020-11-21,6114.90084,0.0094
2088,58606,Florianópolis,2020-11-21,5647.11709,0.0073
2089,58615,Governador Celso Ramos,2020-11-21,7154.594,0.0086
2090,58700,Palhoça,2020-11-21,6352.98279,0.0071
2091,58754,Santo Amaro da Imperatriz,2020-11-21,5555.79117,0.016
2092,58770,São José,2020-11-21,6269.46091,0.0081
2093,58782,São Pedro de Alcântara,2020-11-21,6756.52906,0.005
2094,58815,Águas Mornas,2020-11-21,5351.425520000002,0.0057
2095,58828,Antônio Carlos,2020-11-22,6652.73424,0.0209
2096,58851,Biguaçu,2020-11-22,6182.5403700000015,0.0093
2097,58903,Florianópolis,2020-11-22,5699.78735,0.0073
2098,58912,Governador Celso Ramos,2020-11-22,7161.4405,0.0086
2099,58997,Palhoça,2020-11-22,6370.09905,0.0071
2100,59051,Santo Amaro da Imperatriz,2020-11-22,5649.0945299999985,0.0158
2101,59067,São José,2020-11-22,6344.6065,0.008
2102,59079,São Pedro de Alcântara,2020-11-22,6773.37826,0.005
2103,59112,Águas Mornas,2020-11-22,5351.425520000002,0.0057
2104,59125,Antônio Carlos,2020-11-23,6652.73424,0.0209
2105,59148,Biguaçu,2020-11-23,6196.93176,0.0093
2106,59200,Florianópolis,2020-11-23,5739.29005,0.0073
2107,59209,Governador Celso Ramos,2020-11-23,7168.287009999999,0.0086
2108,59294,Palhoça,2020-11-23,6377.51609,0.0071
2109,59348,Santo Amaro da Imperatriz,2020-11-23,5653.3356,0.0158
2110,59364,São José,2020-11-23,6389.37409,0.008
2111,59376,São Pedro de Alcântara,2020-11-23,6773.37826,0.005
2112,59409,Águas Mornas,2020-11-23,5351.425520000002,0.0057
2113,59422,Antônio Carlos,2020-11-24,6675.95495,0.0209
2114,59445,Biguaçu,2020-11-24,6301.98889,0.0094
2115,59497,Florianópolis,2020-11-24,5790.19154,0.0074
2116,59506,Governador Celso Ramos,2020-11-24,7223.0590200000015,0.0085
2117,59591,Palhoça,2020-11-24,6428.29431,0.006999999999999999
2118,59645,Santo Amaro da Imperatriz,2020-11-24,5678.78197,0.0157
2119,59661,São José,2020-11-24,6497.29596,0.0081
2120,59673,São Pedro de Alcântara,2020-11-24,6807.07666,0.005
2121,59706,Águas Mornas,2020-11-24,5519.13401,0.0055
2122,59719,Antônio Carlos,2020-11-25,6722.39638,0.0225
2123,59742,Biguaçu,2020-11-25,6371.06755,0.0093
2124,59794,Florianópolis,2020-11-25,5807.87931,0.0074
2125,59803,Governador Celso Ramos,2020-11-25,7284.67753,0.0085
2126,59888,Palhoça,2020-11-25,6474.50819,0.006999999999999999
2127,59942,Santo Amaro da Imperatriz,2020-11-25,5780.56745,0.0154
2128,59958,São José,2020-11-25,6572.44155,0.008
2129,59970,São Pedro de Alcântara,2020-11-25,6857.62426,0.0049
2130,60003,Águas Mornas,2020-11-25,5519.13401,0.0055
2131,60016,Antônio Carlos,2020-11-26,6780.448159999999,0.0223
2132,60039,Biguaçu,2020-11-26,6516.42057,0.0093
2133,60091,Florianópolis,2020-11-26,5905.16208,0.0075
2134,60100,Governador Celso Ramos,2020-11-26,7435.30056,0.0083
2135,60185,Palhoça,2020-11-26,6560.08946,0.006999999999999999
2136,60239,Santo Amaro da Imperatriz,2020-11-26,5916.28144,0.0158
2137,60255,São José,2020-11-26,6668.3721,0.008
2138,60267,São Pedro de Alcântara,2020-11-26,7026.11626,0.0048
2139,60300,Águas Mornas,2020-11-26,5595.36515,0.0054
2140,60313,Antônio Carlos,2020-11-27,6780.448159999999,0.0223
2141,60336,Biguaçu,2020-11-27,6516.42057,0.0093
2142,60388,Florianópolis,2020-11-27,5905.16208,0.0075
2143,60397,Governador Celso Ramos,2020-11-27,7435.30056,0.0083
2144,60482,Palhoça,2020-11-27,6560.08946,0.006999999999999999
2145,60536,Santo Amaro da Imperatriz,2020-11-27,5916.28144,0.0158
2146,60552,São José,2020-11-27,6668.3721,0.008
2147,60564,São Pedro de Alcântara,2020-11-27,7026.11626,0.0048
2148,60597,Águas Mornas,2020-11-27,5595.36515,0.0054
2149,60610,Antônio Carlos,2020-11-28,6896.55172,0.0219
2150,60633,Biguaçu,2020-11-28,6631.55168,0.01
2151,60685,Florianópolis,2020-11-28,6199.56527,0.0074
2152,60694,Governador Celso Ramos,2020-11-28,7531.15158,0.0064
2153,60779,Palhoça,2020-11-28,6726.11712,0.0071
2154,60833,Santo Amaro da Imperatriz,2020-11-28,5975.6563,0.0163
2155,60849,São José,2020-11-28,6995.735090000001,0.0075
2156,60861,São Pedro de Alcântara,2020-11-28,7160.90986,0.0071
2157,60894,Águas Mornas,2020-11-28,5641.10383,0.0054
2158,60907,Antônio Carlos,2020-11-29,7210.03135,0.0209
2159,60930,Biguaçu,2020-11-29,6693.43465,0.0099
2160,60982,Florianópolis,2020-11-29,6264.22392,0.0074
2161,60991,Governador Celso Ramos,2020-11-29,7531.15158,0.0064
2162,61076,Palhoça,2020-11-29,6775.75426,0.0071
2163,61130,Santo Amaro da Imperatriz,2020-11-29,6039.27223,0.0162
2164,61146,São José,2020-11-29,7012.52293,0.0076
2165,61158,São Pedro de Alcântara,2020-11-29,7160.90986,0.0071
2166,61191,Águas Mornas,2020-11-29,5656.35005,0.0054
2167,61204,Antônio Carlos,2020-11-30,7442.23848,0.0203
2168,61227,Biguaçu,2020-11-30,6894.91408,0.0096
2169,61279,Florianópolis,2020-11-30,6375.26384,0.0073
2170,61288,Governador Celso Ramos,2020-11-30,7736.54662,0.0062
2171,61373,Palhoça,2020-11-30,6833.94952,0.0071
2172,61427,Santo Amaro da Imperatriz,2020-11-30,6132.5756,0.0159
2173,61443,São José,2020-11-30,7110.851740000001,0.0075
2174,61455,São Pedro de Alcântara,2020-11-30,7312.55265,0.0069
2175,61488,Águas Mornas,2020-11-30,5778.31987,0.0053
2176,61501,Antônio Carlos,2020-12-01,7569.9524,0.0199
2177,61524,Biguaçu,2020-12-01,6984.14069,0.0097
2178,61576,Florianópolis,2020-12-01,6473.52926,0.0072
2179,61585,Governador Celso Ramos,2020-12-01,7832.397640000001,0.006999999999999999
2180,61670,Palhoça,2020-12-01,6969.73846,0.0071
2181,61724,Santo Amaro da Imperatriz,2020-12-01,6191.95046,0.0158
2182,61740,São José,2020-12-01,7193.591840000001,0.0077
2183,61752,São Pedro de Alcântara,2020-12-01,7531.59225,0.0067
2184,61785,Águas Mornas,2020-12-01,5824.05855,0.0052
2185,61798,Antônio Carlos,2020-12-02,7709.27667,0.0196
2186,61821,Biguaçu,2020-12-02,7079.12385,0.0096
2187,61873,Florianópolis,2020-12-02,6553.12425,0.0072
2188,61882,Governador Celso Ramos,2020-12-02,7935.09517,0.0069
2189,61967,Palhoça,2020-12-02,7114.085540000001,0.0071
2190,62021,Santo Amaro da Imperatriz,2020-12-02,6230.12002,0.0163
2191,62037,São José,2020-12-02,7273.93367,0.0078
2192,62049,São Pedro de Alcântara,2020-12-02,7784.33024,0.0065
2193,62082,Águas Mornas,2020-12-02,5991.76704,0.0051
2194,62095,Antônio Carlos,2020-12-03,7720.88703,0.0195
2195,62118,Biguaçu,2020-12-03,7156.83735,0.0095
2196,62170,Florianópolis,2020-12-03,6583.97959,0.0074
2197,62179,Governador Celso Ramos,2020-12-03,7983.02068,0.0069
2198,62264,Palhoça,2020-12-03,7160.869959999999,0.0071
2199,62318,Santo Amaro da Imperatriz,2020-12-03,6289.49489,0.0162
2200,62334,São José,2020-12-03,7360.271159999998,0.008
2201,62346,São Pedro de Alcântara,2020-12-03,7784.33024,0.0065
2202,62379,Águas Mornas,2020-12-03,6007.01326,0.0051
2203,62392,Antônio Carlos,2020-12-04,7744.10774,0.0195
2204,62415,Biguaçu,2020-12-04,7253.25965,0.0093
2205,62467,Florianópolis,2020-12-04,6656.499470000002,0.0073
2206,62476,Governador Celso Ramos,2020-12-04,8030.9461900000015,0.0068
2207,62561,Palhoça,2020-12-04,7228.764429999998,0.006999999999999999
2208,62615,Santo Amaro da Imperatriz,2020-12-04,6361.59294,0.016
2209,62631,São José,2020-12-04,7462.59708,0.008
2210,62643,São Pedro de Alcântara,2020-12-04,7801.179440000001,0.0065
2211,62676,Águas Mornas,2020-12-04,6007.01326,0.0051
2212,62689,Antônio Carlos,2020-12-05,7790.54917,0.0194
2213,62712,Biguaçu,2020-12-05,7300.75123,0.0093
2214,62764,Florianópolis,2020-12-05,6715.85178,0.0073
2215,62773,Governador Celso Ramos,2020-12-05,8126.79721,0.0067
2216,62858,Palhoça,2020-12-05,7268.702359999998,0.0071
2217,62912,Santo Amaro da Imperatriz,2020-12-05,6425.20887,0.0165
2218,62928,São José,2020-12-05,7519.7557,0.008
2219,62940,São Pedro de Alcântara,2020-12-05,7818.02864,0.0065
2220,62973,Águas Mornas,2020-12-05,6037.50572,0.0051
2221,62986,Antônio Carlos,2020-12-06,7860.21131,0.0192
2222,63009,Biguaçu,2020-12-06,7353.99937,0.0092
2223,63061,Florianópolis,2020-12-06,6755.15795,0.0073
2224,63070,Governador Celso Ramos,2020-12-06,8126.79721,0.0067
2225,63155,Palhoça,2020-12-06,7302.3643299999985,0.006999999999999999
2226,63209,Santo Amaro da Imperatriz,2020-12-06,6459.13737,0.0164
2227,63225,São José,2020-12-06,7545.337179999998,0.0079
2228,63237,São Pedro de Alcântara,2020-12-06,7902.27464,0.0064
2229,63270,Águas Mornas,2020-12-06,6052.75194,0.005
2230,63283,Antônio Carlos,2020-12-07,7987.92523,0.0189
2231,63306,Biguaçu,2020-12-07,7436.03028,0.0091
2232,63358,Florianópolis,2020-12-07,6813.33108,0.0072
2233,63367,Governador Celso Ramos,2020-12-07,8140.490209999999,0.0067
2234,63452,Palhoça,2020-12-07,7353.71309,0.006999999999999999
2235,63506,Santo Amaro da Imperatriz,2020-12-07,6526.9943600000015,0.0162
2236,63522,São José,2020-12-07,7616.88537,0.0079
2237,63534,São Pedro de Alcântara,2020-12-07,7902.27464,0.0064
2238,63567,Águas Mornas,2020-12-07,6098.490620000001,0.005
2239,63580,Antônio Carlos,2020-12-08,8069.19772,0.0187
2240,63603,Biguaçu,2020-12-08,7542.52655,0.0092
2241,63655,Florianópolis,2020-12-08,6863.24991,0.0074
2242,63664,Governador Celso Ramos,2020-12-08,8195.26222,0.0067
2243,63749,Palhoça,2020-12-08,7443.28815,0.0071
2244,63803,Santo Amaro da Imperatriz,2020-12-08,6624.53878,0.0166
2245,63819,São José,2020-12-08,7702.823159999999,0.0079
2246,63831,São Pedro de Alcântara,2020-12-08,7902.27464,0.0064
2247,63864,Águas Mornas,2020-12-08,6128.98308,0.005
2248,63877,Antônio Carlos,2020-12-09,8115.63915,0.0186
2249,63900,Biguaçu,2020-12-09,7620.24005,0.0091
2250,63952,Florianópolis,2020-12-09,6940.093470000002,0.0073
2251,63961,Governador Celso Ramos,2020-12-09,8208.95522,0.0067
2252,64046,Palhoça,2020-12-09,7506.61828,0.006999999999999999
2253,64100,Santo Amaro da Imperatriz,2020-12-09,6645.74409,0.0166
2254,64116,São José,2020-12-09,7777.16933,0.0079
2255,64128,São Pedro de Alcântara,2020-12-09,8104.465040000001,0.0062
2256,64161,Águas Mornas,2020-12-09,6128.98308,0.005
2257,64174,Antônio Carlos,2020-12-10,8173.69093,0.0185
2258,64197,Biguaçu,2020-12-10,7638.94885,0.009000000000000001
2259,64249,Florianópolis,2020-12-10,6969.5731,0.0074
2260,64258,Governador Celso Ramos,2020-12-10,8222.648229999999,0.0067
2261,64343,Palhoça,2020-12-10,7560.81975,0.0069
2262,64397,Santo Amaro da Imperatriz,2020-12-10,6751.770640000002,0.0163
2263,64413,São José,2020-12-10,7857.11145,0.0079
2264,64425,São Pedro de Alcântara,2020-12-10,8256.107829999999,0.0061
2265,64458,Águas Mornas,2020-12-10,6159.47553,0.005
2266,64471,Antônio Carlos,2020-12-11,8220.13236,0.0184
2267,64494,Biguaçu,2020-12-11,7706.58838,0.009000000000000001
2268,64546,Florianópolis,2020-12-11,7023.81561,0.0075
2269,64555,Governador Celso Ramos,2020-12-11,8236.34123,0.0067
2270,64640,Palhoça,2020-12-11,7595.052259999998,0.006999999999999999
2271,64694,Santo Amaro da Imperatriz,2020-12-11,7006.23436,0.0157
2272,64710,São José,2020-12-11,7922.663990000001,0.008
2273,64722,São Pedro de Alcântara,2020-12-11,8289.80623,0.0061
2274,64755,Águas Mornas,2020-12-11,6189.9679799999985,0.0049
2275,64768,Antônio Carlos,2020-12-12,8266.573779999999,0.0183
2276,64791,Biguaçu,2020-12-12,7768.47135,0.0089
2277,64843,Florianópolis,2020-12-12,7089.84997,0.0075
2278,64852,Governador Celso Ramos,2020-12-12,8359.57826,0.0066
2279,64937,Palhoça,2020-12-12,7664.6583599999985,0.0069
2280,64991,Santo Amaro da Imperatriz,2020-12-12,7069.85029,0.0156
2281,65007,São José,2020-12-12,7981.021740000001,0.0081
2282,65019,São Pedro de Alcântara,2020-12-12,8374.05223,0.006
2283,65052,Águas Mornas,2020-12-12,6327.1840200000015,0.0048
2284,65065,Antônio Carlos,2020-12-13,8301.40485,0.0182
2285,65088,Biguaçu,2020-12-13,7784.30187,0.0091
2286,65140,Florianópolis,2020-12-13,7131.514509999999,0.0075
2287,65149,Governador Celso Ramos,2020-12-13,8373.27126,0.0065
2288,65234,Palhoça,2020-12-13,7680.06299,0.0069
2289,65288,Santo Amaro da Imperatriz,2020-12-13,7099.53772,0.0155
2290,65304,São José,2020-12-13,8003.80525,0.0081
2291,65316,São Pedro de Alcântara,2020-12-13,8390.90143,0.006
2292,65349,Águas Mornas,2020-12-13,6357.67648,0.0048
2293,65362,Antônio Carlos,2020-12-14,8475.5602,0.0178
2294,65385,Biguaçu,2020-12-14,7900.87212,0.0089
2295,65437,Florianópolis,2020-12-14,7184.970890000001,0.0075
2296,65446,Governador Celso Ramos,2020-12-14,8448.58277,0.0065
2297,65531,Palhoça,2020-12-14,7754.23342,0.006999999999999999
2298,65585,Santo Amaro da Imperatriz,2020-12-14,7108.01985,0.0155
2299,65601,São José,2020-12-14,8056.56705,0.008
2300,65613,São Pedro de Alcântara,2020-12-14,8491.99663,0.006
2301,65646,Águas Mornas,2020-12-14,6433.90761,0.0047
2302,65659,Antônio Carlos,2020-12-15,8487.170559999999,0.0178
2303,65682,Biguaçu,2020-12-15,7929.654890000002,0.0089
2304,65734,Florianópolis,2020-12-15,7220.149909999999,0.0077
2305,65743,Governador Celso Ramos,2020-12-15,8517.04779,0.0064
2306,65828,Palhoça,2020-12-15,7801.588390000001,0.0071
2307,65882,Santo Amaro da Imperatriz,2020-12-15,7192.841090000001,0.0153
2308,65898,São José,2020-12-15,8124.11814,0.0082
2309,65910,São Pedro de Alcântara,2020-12-15,8609.94103,0.0059
2310,65943,Águas Mornas,2020-12-15,6510.1387399999985,0.0047
2311,65956,Antônio Carlos,2020-12-16,8533.61198,0.0177
2312,65979,Biguaçu,2020-12-16,8039.02944,0.0088
2313,66031,Florianópolis,2020-12-16,7289.32877,0.0077
2314,66040,Governador Celso Ramos,2020-12-16,8530.74079,0.0064
2315,66125,Palhoça,2020-12-16,7889.45182,0.0071
2316,66179,Santo Amaro da Imperatriz,2020-12-16,7392.170999999999,0.0149
2317,66195,São José,2020-12-16,8209.2565,0.0081
2318,66207,São Pedro de Alcântara,2020-12-16,8660.48863,0.0058
2319,66240,Águas Mornas,2020-12-16,6540.63119,0.0047
2320,66253,Antônio Carlos,2020-12-17,8556.832690000001,0.0176
2321,66276,Biguaçu,2020-12-17,8098.034140000002,0.0087
2322,66328,Florianópolis,2020-12-17,7330.2071799999985,0.0077
2323,66337,Governador Celso Ramos,2020-12-17,8551.2803,0.0064
2324,66422,Palhoça,2020-12-17,7952.21142,0.006999999999999999
2325,66476,Santo Amaro da Imperatriz,2020-12-17,7616.9472799999985,0.0145
2326,66492,São José,2020-12-17,8286.40065,0.0082
2327,66504,São Pedro de Alcântara,2020-12-17,8677.33783,0.0058
2328,66537,Águas Mornas,2020-12-17,6586.36987,0.0046
2329,66550,Antônio Carlos,2020-12-18,8568.44305,0.0176
2330,66573,Biguaçu,2020-12-18,8149.843129999998,0.0087
2331,66625,Florianópolis,2020-12-18,7416.091159999999,0.0077
2332,66634,Governador Celso Ramos,2020-12-18,8571.8198,0.0064
2333,66719,Palhoça,2020-12-18,8089.14145,0.0071
2334,66773,Santo Amaro da Imperatriz,2020-12-18,7676.32215,0.0144
2335,66789,São José,2020-12-18,8365.54335,0.0082
2336,66801,São Pedro de Alcântara,2020-12-18,8677.33783,0.0058
2337,66834,Águas Mornas,2020-12-18,6632.10855,0.0046
2338,66847,Antônio Carlos,2020-12-19,8591.66376,0.0176
2339,66870,Biguaçu,2020-12-19,8182.94333,0.009000000000000001
2340,66922,Florianópolis,2020-12-19,7523.397,0.0076
2341,66931,Governador Celso Ramos,2020-12-19,8647.13132,0.0063
2342,67016,Palhoça,2020-12-19,8110.822040000001,0.006999999999999999
2343,67070,Santo Amaro da Imperatriz,2020-12-19,7718.73277,0.0143
2344,67086,São José,2020-12-19,8384.32975,0.0082
2345,67098,São Pedro de Alcântara,2020-12-19,8694.18703,0.0058
2346,67131,Águas Mornas,2020-12-19,6632.10855,0.0046
2347,67144,Antônio Carlos,2020-12-20,8591.66376,0.0176
2348,67167,Biguaçu,2020-12-20,8213.16524,0.0089
2349,67219,Florianópolis,2020-12-20,7833.91572,0.0073
2350,67228,Governador Celso Ramos,2020-12-20,8695.05683,0.0063
2351,67313,Palhoça,2020-12-20,8177.57543,0.006999999999999999
2352,67367,Santo Amaro da Imperatriz,2020-12-20,7735.69702,0.0143
2353,67383,São José,2020-12-20,8517.43338,0.0082
2354,67395,São Pedro de Alcântara,2020-12-20,8694.18703,0.0058
